Generation,Min Conflict,Max Conflict,Avg Conflict
985,0,1,0.040000
986,0,3,0.120000
987,0,3,0.050000
988,0,2,0.040000
989,0,2,0.050000
990,0,1,0.010000
991,0,2,0.030000
992,0,2,0.040000
993,0,3,0.030000
994,0,2,0.070000
995,0,3,0.120000
996,0,2,0.060000
997,0,1,0.050000
998,0,3,0.070000
999,0,3,0.080000
1000,0,3,0.070000
